33374,54.75844,-2.69531,HsRA0BrD5hGMBjUO+RcZ4Q,Britain'sTheresa May to brief Brussels as EU prepares for Brexit talks,2016-12-15 23:04:21,Geopolitical,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
33396,49.90011,-88.20001,zobt2BrD5hG2KmEO+RcZ4Q,Russell Island bushfire: Fire crews work to contain large fire,2016-12-15 23:04:35,Natural Disaster,moderate,"(49.900109999999998, -88.200009999999992)",4,Winnipeg,1.0
33411,49.90011,-88.20001,ViNe2hrD5hG2KmEO+RcZ4Q,Russell Island bushfire: Fire crews work to contain large fire,2016-12-15 23:04:38,Natural Disaster,moderate,"(49.900109999999998, -88.200009999999992)",4,Winnipeg,1.0
33413,19.07283,72.88261,kigf0xrD5hG5uTUO+RcZ4Q,"Mumbai building collapse: Three killed, 12 injured in Mankhurd",2016-12-15 23:04:26,Infrastructure,moderate,"(19.07283, 72.88261)",4,Mumbai,1.0
33669,52.16667,1.0,HjV9QiPD5hGvbBbRy13KCQ,A12 closed overnight near Copdock after lorry jackknifes,2016-12-16 00:04:48,Infrastructure,extreme,"(52.166670000000003, 1.0)",25,Islington,1.0
33712,35.68536,139.75309,Aj+lNiPD5hGpRTAO+RcZ4Q,"4,100 police officers deployed for Japan-Russia summit",2016-12-16 00:04:28,Physical Threats,moderate,"(35.685359999999996, 139.75308999999999)",4,Tokyo,1.0
33715,22.0,79.0,0GMwOyPD5hGgrDAO+RcZ4Q,"BJP blabbering out of fear of Rahul Gandhi, claims Congress",2016-12-16 00:04:36,Crime,moderate,"(22.0, 79.0)",4,Nagpur,1.0
33744,35.24181,-80.80174,9Kc_RiPD5hGN3GEO+RcZ4Q,"CMPD investigating deadly crash on I-77, I-85 interchange in North Charlotte",2016-12-16 00:04:55,Infrastructure,moderate,"(35.241810000000001, -80.801739999999995)",4,Charlotte,1.0
34093,36.5,127.75,uBZ0+zPD5hGFQtYN+RcZ4Q,S. Korea repays loans from int'l lenders and foreign governments,2016-12-16 02:04:31,Geopolitical,moderate,"(36.5, 127.75)",4,Cheongju-si,1.0
34111,15.5,101.0,nsUjAjTD5hGSeAjRy13KCQ,Greenpeace: Thai fishing boats sail far to avoid regulations,2016-12-16 02:04:42,Geopolitical,moderate,"(15.5, 101.0)",4,Bangkok,1.0
34249,53.0,-8.0,JJ8qazzD5hGdlgrRy13KCQ,Dublin: Man sentenced over bomb threats during Queen's visit,2016-12-16 03:04:54,Physical Threats,moderate,"(53.0, -8.0)",4,Dublin,1.0
34275,15.5,101.0,IDIJ8jPD5hG5ZAvRy13KCQ,Greenpeace: Thai Fishing Boats Sail Far to Avoid Regulations,2016-12-16 02:04:15,Geopolitical,moderate,"(15.5, 101.0)",4,Bangkok,1.0
34465,60.0,100.0,bp2+vUTD5hGsxtQN+RcZ4Q,"Resolution of Belarusian-Russian natural gas, oil issues expected within days",2016-12-16 04:04:28,Geopolitical,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
34483,32.0,53.0,smr1XzzD5hGQjNUN+RcZ4Q,President Jokowi meets Indonesian community in Iran,2016-12-16 03:04:35,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
34484,32.0,53.0,dm9iYTzD5hGRhNUN+RcZ4Q,Obama allows Iran sanctions renewal without signing bill,2016-12-16 03:04:38,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
34842,60.0,100.0,vJn5v0TD5hGtxwrRy13KCQ,Moscow to expand missile patrols in European part of Russia in 2017 - agencies,2016-12-16 04:04:32,Geopolitical,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
34862,60.0,100.0,9kEkwkTD5hGxG9QN+RcZ4Q,Russia to Maintain Rearmament Rates for Strategic Missile Forces – Commander,2016-12-16 04:04:36,Geopolitical,medium,"(60.0, 100.0)",9,Krasnoyarsk,1.0
34864,12.16667,6.25,VmyG0ETD5hGwftQN+RcZ4Q,Zamfara killings: Nigerian Army brokers peace in cattle rustling saga (photos),2016-12-16 04:05:00,Geopolitical,high,"(12.16667, 6.25)",16,Sokoto,1.0
34910,60.0,100.0,0MuQyUTD5hGFvdQN+RcZ4Q,Moscow to expand missile patrols in European part of Russia in 2017 - agencies,2016-12-16 04:04:48,Geopolitical,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
35181,39.76,-98.5,towLLE3D5hG0stYN+RcZ4Q,Ministry: Launch of Deterrence Group to Affirm Steadfast Alliance,2016-12-16 05:04:50,Infrastructure,moderate,"(39.759999999999998, -98.5)",4,Wichita,1.0
35253,40.0,127.0,WnT9jFXD5hGXYQvRy13KCQ,North Korea calls time on 200-day mass mobilisation,2016-12-16 06:04:48,Geopolitical,moderate,"(40.0, 127.0)",4,Hamhŭng,1.0
35394,60.0,100.0,rguE213D5hGe9dMN+RcZ4Q,Chief of General Staff points out Russia-NATO trust at lowest level since cold war,2016-12-16 07:04:16,Other,medium,"(60.0, 100.0)",9,Krasnoyarsk,1.0
35402,40.00706,-75.02823,TkAv6F3D5hGBPNMN+RcZ4Q,Pentagon Says It May Target Weapons Seized By Islamic State In Palmyra,2016-12-16 07:04:37,Physical Threats,moderate,"(40.007059999999996, -75.028230000000008)",4,Philadelphia,1.0
35406,60.0,100.0,7KiF713D5hGBPNMN+RcZ4Q,Swedish court rejects ex-Yukos shareholders claim against Russia,2016-12-16 07:04:49,Physical Threats,medium,"(60.0, 100.0)",9,Krasnoyarsk,1.0
35472,40.0,127.0,nrY+jlXD5hGwXNUN+RcZ4Q,North Korea calls time on 200-day mass mobilisation,2016-12-16 06:04:50,Geopolitical,moderate,"(40.0, 127.0)",4,Hamhŭng,1.0
35798,60.0,100.0,AGaL9V3D5hGCCgnRy13KCQ,Situation Concerning Iran Nuclear Deal Remains Fragile – Foreign Ministry,2016-12-16 07:05:00,Geopolitical,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
35957,27.0,30.0,SKw_A3fD5hGk6AnRy13KCQ,"Traces of explosives found on victims of EgyptAir crash in May, Egypt says",2016-12-16 10:04:20,Infrastructure,moderate,"(27.0, 30.0)",4,Asyūţ,1.0
35958,35.8427,-86.41674,LCuuBHfD5hGk6AnRy13KCQ,Evacuation Order Lifted After I-24 Chemical Spill,2016-12-16 10:04:22,Public Health,moderate,"(35.842700000000001, -86.416740000000004)",4,Nashville,1.0
36196,31.0,36.0,pAGMV2bD5hGEeQzRy13KCQ,Syrian girls flee war only to become mothers in Jordan camp,2016-12-16 08:05:00,Geopolitical,medium,"(31.0, 36.0)",9,Amman,1.0
36217,56.0,-4.0,Eqlk0mbD5hGoiOIN+RcZ4Q,Number of people convicted of terror offences up by nearly half,2016-12-16 08:08:26,Physical Threats,moderate,"(56.0, -4.0)",4,Preston,1.0
36262,35.0,38.0,fsc7RGbD5hGxnw3Ry13KCQ,Iran rejects reports on setting preconditions for ceasefire in Syria's Aleppo,2016-12-16 08:04:28,Geopolitical,extreme,"(35.0, 38.0)",25,Ḩamāh,1.0
36277,55.75222,37.61556,2olzTWbD5hG6Eg3Ry13KCQ,Russia says thwarted IS attacks in Moscow,2016-12-16 08:04:43,Geopolitical,medium,"(55.752219999999994, 37.615559999999995)",9,Moscow,1.0
36293,35.0,105.0,hKCNQGbD5hGQetUN+RcZ4Q,China Appears to Confirm It Has Militarized Disputed Spratly Islands,2016-12-16 08:04:21,Geopolitical,moderate,"(35.0, 105.0)",4,Tianshui,1.0
36307,25.0657,55.17128,bNs9pm7D5hGSNeIN+RcZ4Q,Video: Tank drives through Dubai Mall wall,2016-12-16 09:04:28,Infrastructure,moderate,"(25.0657, 55.171280000000003)",4,Dubai,1.0
36318,35.0,38.0,Ir_0RGbD5hGEk9UN+RcZ4Q,Iran rejects reports on setting preconditions for ceasefire in Syria's Aleppo,2016-12-16 08:04:29,Geopolitical,extreme,"(35.0, 38.0)",25,Ḩamāh,1.0
36352,54.75844,-2.69531,eFI+XWbD5hGOquEN+RcZ4Q,European Parliament Warns U.K. Could be Heading for 'Hardest Of Brexits',2016-12-16 08:05:09,Geopolitical,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36376,54.75844,-2.69531,9JSufmbD5hGMhQ3Ry13KCQ,Turkey joins international anti-Daesh meeting in UK,2016-12-16 08:06:06,Other,medium,"(54.75844, -2.6953099999999997)",9,Preston,1.0
36378,54.75844,-2.69531,iuQzgmbD5hGMhQ3Ry13KCQ,Babies made from three people approved in UK,2016-12-16 08:06:11,Public Health,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36397,54.75844,-2.69531,1iL5fWbD5hGPktUN+RcZ4Q,Turkey joins international anti-Daesh meeting in UK,2016-12-16 08:06:04,Other,medium,"(54.75844, -2.6953099999999997)",9,Preston,1.0
36398,54.75844,-2.69531,BMpof2bD5hGsL9UN+RcZ4Q,Turkey joins international anti-Daesh meeting in UK,2016-12-16 08:06:07,Other,medium,"(54.75844, -2.6953099999999997)",9,Preston,1.0
36400,54.75844,-2.69531,8OnqgmbD5hG00NUN+RcZ4Q,UK first country to legally offer 'three-parent' gene therapy,2016-12-16 08:06:13,Other,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36493,40.6801,-75.52991,PBuZXH_D5hGOBNUN+RcZ4Q,"EgyptAir flight: Traces of explosives found on crash victims, say officials",2016-12-16 11:04:06,Infrastructure,moderate,"(40.680100000000003, -75.529910000000001)",4,Philadelphia,1.0
36513,54.75844,-2.69531,sCEH3WbD5hGoiOIN+RcZ4Q,EU summit: Theresa May ‘welcomes’ Brexit talks by 27 other leaders,2016-12-16 08:08:44,Geopolitical,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36518,54.75844,-2.69531,LHg25WbD5hG_yuIN+RcZ4Q,Britain OKs making babies from DNA of 3 people in some cases,2016-12-16 08:08:58,Other,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36546,54.75844,-2.69531,ds4X9WbD5hG5mOIN+RcZ4Q,UK first country to legally offer 'three-parent' gene therapy,2016-12-16 08:09:24,Other,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36665,25.0657,55.17128,WgdelG7D5hGpyQvRy13KCQ,NPP supporters have destroyed colourful lights at ‘Dubai’ – NDC,2016-12-16 09:03:58,Crime,moderate,"(25.0657, 55.171280000000003)",4,Dubai,1.0
36677,25.0657,55.17128,5lz2pm7D5hG6lwvRy13KCQ,Video: Tank drives through Dubai Mall wall,2016-12-16 09:04:29,Infrastructure,moderate,"(25.0657, 55.171280000000003)",4,Dubai,1.0
36683,54.75844,-2.69531,0quAuW7D5hGk4Q3Ry13KCQ,Starbucks take down controversial Northern Quarter mural,2016-12-16 09:05:00,Crime,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
36737,27.0,30.0,LAx4E3fD5hGgLOEN+RcZ4Q,Explosive traces found on crash victims of EgyptAir flight from Paris,2016-12-16 10:04:47,Other,moderate,"(27.0, 30.0)",4,Asyūţ,1.0
36787,60.0,100.0,oHCBrW7D5hGSNeIN+RcZ4Q,Swedish island rejects renting pipe storage space to Russia,2016-12-16 09:04:40,Other,moderate,"(60.0, 100.0)",4,Krasnoyarsk,1.0
36848,31.5,34.75,KPbj9m7D5hGDZOIN+RcZ4Q,Women of Israeli parliament protest after guards send them home for wearing ‘short’ skirts,2016-12-16 09:06:43,Geopolitical,moderate,"(31.5, 34.75)",4,Gaza,1.0
36864,48.85341,2.3488,UHQF_W7D5hG4pAvRy13KCQ,Lawyer: ISIS member ordered France train attack,2016-12-16 09:06:54,Physical Threats,moderate,"(48.853409999999997, 2.3488000000000002)",4,Paris,1.0
36957,50.11552,8.68417,VDEcOW_D5hGhrwzRy13KCQ,Report: 2 dead in German doctors’ office shooting,2016-12-16 09:08:34,Physical Threats,medium,"(50.115520000000004, 8.6841699999999999)",9,Frankfurt am Main,1.0
36978,24.48234,54.37016,MIYXRG_D5hGVieEN+RcZ4Q,Reuters: Suspected Russian mercenary leader attended Kremlin reception,2016-12-16 09:08:53,Geopolitical,moderate,"(24.482340000000001, 54.370159999999998)",4,Abu Dhabi,1.0
36995,48.85341,2.3488,ekzqW2_D5hGcQgzRy13KCQ,Egypt: Traces of explosives found on victims of Paris flight,2016-12-16 09:09:33,Other,moderate,"(48.853409999999997, 2.3488000000000002)",4,Paris,1.0
37010,48.85341,2.3488,TKcsW2_D5hG7MOEN+RcZ4Q,Egypt: Traces of explosives found on victims of Paris flight,2016-12-16 09:09:31,Other,moderate,"(48.853409999999997, 2.3488000000000002)",4,Paris,1.0
37014,48.85341,2.3488,JIHtYG_D5hG7MOEN+RcZ4Q,Egypt: Traces of explosives found on victims of Paris flight,2016-12-16 09:09:41,Other,moderate,"(48.853409999999997, 2.3488000000000002)",4,Paris,1.0
37124,27.0,30.0,Gon5A3fD5hGwl+EN+RcZ4Q,"Traces of explosives found on victims of EgyptAir crash in May, Egypt says",2016-12-16 10:04:21,Infrastructure,moderate,"(27.0, 30.0)",4,Asyūţ,1.0
37244,32.0,53.0,_M_DQnfD5hGLL+EN+RcZ4Q,Iran Sanctions Continue Even Without Obama’s Signature,2016-12-16 10:06:06,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
37324,32.0,53.0,ZkUlYXfD5hGZEwnRy13KCQ,Energy will be backbone of Indonesia-Iran cooperation: BKPM chief,2016-12-16 10:06:57,Other,medium,"(32.0, 53.0)",9,Yazd,1.0
37329,36.335,43.11889,+jaXaXfD5hGZEwnRy13KCQ,Iraqi Forces Liberate more than 70% of Eastern Mosul Regions: Commander,2016-12-16 10:07:12,Physical Threats,extreme,"(36.335000000000001, 43.11889)",25,Mosul,1.0
37397,23.0,-102.0,8nP2p3fD5hGm7g3Ry13KCQ,Angry residents continue holding dozens of alleged gang members in Mexico,2016-12-16 10:08:56,Physical Threats,moderate,"(23.0, -102.0)",4,Aguascalientes,1.0
37413,32.0,53.0,iijmsXfD5hGGleIN+RcZ4Q,Obama lets Iran sanctions renewal become law without signing it,2016-12-16 10:09:13,Geopolitical,moderate,"(32.0, 53.0)",4,Yazd,1.0
37437,36.335,43.11889,Hvjwu3fD5hG8iOIN+RcZ4Q,"Freed from Mosul, Iraqi brothers carry scars of Islamic State rule",2016-12-16 10:09:30,Physical Threats,moderate,"(36.335000000000001, 43.11889)",4,Mosul,1.0
37593,36.168055,37.097843,xP64iHzD5hGcbg3Ry13KCQ,Aleppo evacuation suspended amid reports of attacks on convoys - Update,2016-12-16 00:00:00,riskline_2,extreme,"(36.168054999999995, 37.097842999999997)",25,Aleppo,1.0
37595,60.10867,-113.64258,+vLOXn_D5hGcUQ3Ry13KCQ,Travel advisory: 'Heavy snow' expected for Hamilton this afternoon,2016-12-16 11:04:10,Infrastructure,moderate,"(60.108669999999996, -113.64258000000001)",4,Edmonton,1.0
37676,34.06251,-118.12285,kKRle3_D5hG0ZgvRy13KCQ,Firefighters hurt in massive Monterey Park blaze,2016-12-16 11:04:57,Natural Disaster,moderate,"(34.062509999999996, -118.12285)",4,Los Angeles,1.0
37690,38.88733,-77.15442,kKfjfH_D5hG+PAvRy13KCQ,Metro fires six employees after derailment probe reveals inspectors falsified records,2016-12-16 11:05:00,Infrastructure,moderate,"(38.887329999999999, -77.154420000000002)",4,"Washington, D.C.",1.0
38054,50.83857,4.37599,0BSyEYjD5hGlztMN+RcZ4Q,Smooth orderly Brexit in interests of all: British PM Theresa May,2016-12-16 12:06:26,Geopolitical,moderate,"(50.838570000000004, 4.3759899999999998)",4,Brussels,1.0
38172,54.75844,-2.69531,urJv9IfD5hG7yAnRy13KCQ,Britain first country to approve 'three-parent' babies,2016-12-16 12:05:37,Other,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
38188,50.83857,4.37599,VLziX4jD5hGvE+IN+RcZ4Q,Aleppo envoy left gloomy by EU summit,2016-12-16 12:08:37,Geopolitical,moderate,"(50.838570000000004, 4.3759899999999998)",4,Brussels,1.0
38284,-25.747622,28.21947,YG5drI_D5hGCntMN+RcZ4Q,Congolese expatriates to march to DRC's embassy in Pretoria on 20 December,2016-12-20 00:00:00,riskline_3,moderate,"(-25.747622, 28.219470000000001)",4,Pretoria,1.0
38323,54.75844,-2.69531,uspKg4jD5hG69+EN+RcZ4Q,Southern Rail owner warns of profit hit from strikes,2016-12-16 12:09:36,Infrastructure,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
38428,19.07283,72.88261,9NXPGpDD5hG_++EN+RcZ4Q,"Rs10.10 crore seized from car in Mumbai, 3 detained",2016-12-16 13:03:57,Physical Threats,moderate,"(19.07283, 72.88261)",4,Mumbai,1.0
38429,54.75844,-2.69531,GIRHHJDD5hGKsOEN+RcZ4Q,UK Government Lawyer Tells US Britain Will Bring Daesh Terrorists to Justice,2016-12-16 13:03:59,Physical Threats,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
38539,48.85341,2.3488,7BwTKpDD5hGCMgnRy13KCQ,Traces of explosives found on remains in EgyptAir crash – investigators | Reuters,2016-12-16 13:04:22,Infrastructure,medium,"(48.853409999999997, 2.3488000000000002)",9,Paris,1.0
38540,41.82399,-71.41283,liKKK5DD5hGLZwnRy13KCQ,Some glitches reported in R.I. courts e-filing launch,2016-12-16 13:04:25,Other,medium,"(41.823990000000002, -71.41283)",9,South Boston,1.0
38556,50.85045,4.34878,+DNDLJDD5hGE4eEN+RcZ4Q,EU parliament writes to Ethiopian president over detained Oromo leader,2016-12-16 13:04:26,Geopolitical,moderate,"(50.850450000000002, 4.3487800000000005)",4,Brussels,1.0
38560,54.75844,-2.69531,tIebMpDD5hG85eEN+RcZ4Q,Nigerian girl outshines thousands in UK university as she bags multiple academic awards,2016-12-16 13:04:37,Crime,moderate,"(54.75844, -2.6953099999999997)",4,Preston,1.0
38563,39.51001,-106.37022,nA7sNpDD5hGadOEN+RcZ4Q,"2 injured in robbery-related shootings, schools on lockdown",2016-12-16 13:04:44,Other,moderate,"(39.510010000000001, -106.37021999999999)",4,Denver,1.0
38573,27.33643,-82.53065,xhplPJDD5hG1aw3Ry13KCQ,Stolen gator caught wandering around Florida neighborhood,2016-12-16 13:04:53,Infrastructure,moderate,"(27.33643, -82.530649999999994)",4,Tampa,1.0
38678,35.68536,139.75309,ZH1LbqnD5hG5lAnRy13KCQ,Japan Issues Veterinary Certificate for Supply of Russian Meat Products,2016-12-16 16:05:14,Public Health,moderate,"(35.685359999999996, 139.75308999999999)",4,Tokyo,1.0
38827,42.10704,-72.62037,tEPk8JDD5hGahNUN+RcZ4Q,16 year old arrested for West Springfield H.S. threat,2016-12-16 13:09:56,Physical Threats,moderate,"(42.107040000000005, -72.620369999999994)",4,Boston,1.0
38867,51.50853,-0.12574,eLlgfpjD5hGUhg3Ry13KCQ,Letters to the editor: Blame Govia not unions for strikes,2016-12-16 14:04:00,Other,moderate,"(51.50853, -0.12574000000000002)",4,London,1.0
38870,19.07283,72.88261,ZBS7gpjD5hGUhg3Ry13KCQ,Watch: Rs 10.10 crore seized in old and new notes from a car in Mumbai,2016-12-16 14:04:07,Other,moderate,"(19.07283, 72.88261)",4,Mumbai,1.0
38875,49.0,32.0,1LHtiJjD5hGUhg3Ry13KCQ,EU leaders agree to extend Russia economic sanctions,2016-12-16 14:04:18,Geopolitical,moderate,"(49.0, 32.0)",4,Kryvyi Rih,1.0
38980,49.0,32.0,8EgrjpjD5hG1Y+IN+RcZ4Q,Russia's envoy: West’s interference in Ukraine's affairs triggers major crisis in Europe,2016-12-16 14:04:26,Infrastructure,moderate,"(49.0, 32.0)",4,Kryvyi Rih,1.0
38991,49.0,32.0,PGbaiZjD5hGao+IN+RcZ4Q,EU leaders agree to extend Russia economic sanctions,2016-12-16 14:04:19,Geopolitical,moderate,"(49.0, 32.0)",4,Kryvyi Rih,1.0
39039,39.76,-98.5,GIxR8XrE5hG5Ih7Ry13KCQ,Americans adjust to a changed role in Iraq,2016-12-17 17:04:59,Geopolitical,moderate,"(39.759999999999998, -98.5)",4,Wichita,1.0
39081,49.0,32.0,uMNWk5jD5hGR1eIN+RcZ4Q,Visa-Free Regime for Ukraine? 'Another Kind of Danger Europe Will Have to Face',2016-12-16 14:04:35,Other,moderate,"(49.0, 32.0)",4,Kryvyi Rih,1.0
39466,39.00039,-76.74997,iJuREaHD5hGCbdUN+RcZ4Q,Road kill whopper,2016-12-16 15:05:23,Infrastructure,moderate,"(39.000390000000003, -76.74996999999999)",4,"Washington, D.C.",1.0
39475,43.0734,-75.28767,DggME6HD5hGCbdUN+RcZ4Q,Power restored for New Hartford; 60 without in Washington Mills,2016-12-16 15:05:25,Infrastructure,moderate,"(43.073399999999999, -75.287669999999991)",4,Ottawa,1.0
39494,28.61767,77.20933,lNPM7KDD5hGxa9UN+RcZ4Q,Poonam Mahajan replaces Anurag Thakur as BJP's youth wing chief,2016-12-16 15:04:21,Geopolitical,moderate,"(28.61767, 77.209330000000008)",4,New Delhi,1.0
39599,45.41117,-75.69812,zOl_J6HD5hGsBAvRy13KCQ,Library staff chooses city-owned site for central library,2016-12-16 15:06:00,Infrastructure,moderate,"(45.411169999999998, -75.698119999999989)",4,Ottawa,1.0
39685,35.68536,139.75309,ep3FkKnD5hGTJQvRy13KCQ,Putin and Abe thrash out dispute over four islands,2016-12-16 16:06:12,Geopolitical,moderate,"(35.685359999999996, 139.75308999999999)",4,Tokyo,1.0
39695,32.77657,-79.93092,iGnTfqHD5hGLiQ3Ry13KCQ,Jurors ask to rehear church shooting suspect's confession to FBI,2016-12-16 15:08:26,Physical Threats,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
39703,45.49299,-77.32236,WJ8li6HD5hG9zQ3Ry13KCQ,Feds to assess St. Anthony police in wake of Castile shooting,2016-12-16 15:08:47,Physical Threats,moderate,"(45.492989999999999, -77.322360000000003)",4,Ottawa,1.0
39707,45.41117,-75.69812,yO+ZkqHD5hGQrA3Ry13KCQ,"CSIS aware of terror suspect's flight from Canada, while RCMP investigated",2016-12-16 15:08:59,Other,moderate,"(45.411169999999998, -75.698119999999989)",4,Ottawa,1.0
39737,38.89511,-77.03637,LDP5pKHD5hGXTQ3Ry13KCQ,Women's March on Washington officially has a permit for January 21,2016-12-16 15:09:30,Infrastructure,moderate,"(38.895109999999995, -77.036369999999991)",4,"Washington, D.C.",1.0
39738,38.89511,-77.03637,EKYJp6HD5hGXTQ3Ry13KCQ,Women's March on Washington officially has a permit for January 21,2016-12-16 15:09:34,Infrastructure,moderate,"(38.895109999999995, -77.036369999999991)",4,"Washington, D.C.",1.0
39744,38.89511,-77.03637,JEc5pKHD5hGFzuIN+RcZ4Q,Women's March on Washington officially has a permit for January 21,2016-12-16 15:09:29,Infrastructure,moderate,"(38.895109999999995, -77.036369999999991)",4,"Washington, D.C.",1.0
39745,38.89511,-77.03637,qGu3paHD5hGFzuIN+RcZ4Q,Women's March on Washington officially has a permit for January 21,2016-12-16 15:09:31,Infrastructure,moderate,"(38.895109999999995, -77.036369999999991)",4,"Washington, D.C.",1.0
39749,34.05223,-118.24368,VIgGrKHD5hGFzuIN+RcZ4Q,The Latest: Power outage hits USC medical campus,2016-12-16 15:09:42,Infrastructure,moderate,"(34.052230000000002, -118.24368)",4,Los Angeles,1.0
39865,34.00043,-81.00009,LhECQanD5hG2zw3Ry13KCQ,Roof convicted over South Carolina church shooting,2016-12-16 16:03:58,Physical Threats,moderate,"(34.000430000000001, -81.00009)",4,Charlotte,1.0
39873,32.77657,-79.93092,7PmPTanD5hG2zw3Ry13KCQ,Roof guilty of hate crimes in killings of nine churchgoers,2016-12-16 16:04:19,Geopolitical,medium,"(32.77657, -79.93092)",9,Charlotte,1.0
39875,32.77657,-79.93092,enhsUKnD5hGpOQ3Ry13KCQ,Dylann Roof found guilty of shooting dead nine people at church,2016-12-16 16:04:24,Physical Threats,medium,"(32.77657, -79.93092)",9,Charlotte,1.0
39889,32.77657,-79.93092,pipkQ6nD5hGqNwkO+RcZ4Q,"Dylann Roof, South Carolina Church Gunman, Found Guilty of Federal Hate Crimes",2016-12-16 16:04:02,Crime,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
39891,32.77657,-79.93092,7pTHRqnD5hG2ugkO+RcZ4Q,Dylann Roof convicted of federal hate crimes in Charleston church rampage,2016-12-16 16:04:08,Crime,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
39893,10.0,76.5,THRaU6nD5hGtTgzRy13KCQ,Encroachment rampant in Vembanad lake: Kerala government,2016-12-16 16:04:29,Geopolitical,medium,"(10.0, 76.5)",9,Cochin,1.0
39936,33.5018,-81.96512,oikhd6nD5hGGXAzRy13KCQ,Man shot in buttocks at North Augusta gas station,2016-12-16 16:05:29,Physical Threats,moderate,"(33.501800000000003, -81.965119999999999)",4,Charlotte,1.0
39963,38.18719,-85.65916,ToAmLqnD5hG__QoO+RcZ4Q,"22 tractor-trailers, 37 cars in pileup on snowy, slick interstate",2016-12-16 16:03:27,Infrastructure,moderate,"(38.187190000000001, -85.65916)",4,Lexington-Fayette,1.0
39973,32.77657,-79.93092,aKcwW6nD5hGlUAzRy13KCQ,Charleston church gunman found guilty of federal hate crimes,2016-12-16 16:04:42,Physical Threats,medium,"(32.77657, -79.93092)",9,Charlotte,1.0
40071,32.77657,-79.93092,UEYVpKnD5hGI6gvRy13KCQ,Charleston church gunman found guilty of federal hate crimes| Reuters,2016-12-16 16:06:45,Physical Threats,medium,"(32.77657, -79.93092)",9,Charlotte,1.0
40103,40.72816,-74.07764,gnSIMbLD5hGuag3Ry13KCQ,"2 shootings in 2-hour span in Jersey City; man injured, official says",2016-12-16 17:07:58,Physical Threats,moderate,"(40.728159999999995, -74.077640000000002)",4,New York City,1.0
40131,35.48618,-81.22387,aiH40KnD5hGAywoO+RcZ4Q,Power outage affecting some Lincoln County residents,2016-12-16 16:08:00,Infrastructure,moderate,"(35.486179999999997, -81.223869999999991)",4,Charlotte,1.0
40137,32.77657,-79.93092,HIT42anD5hGwrwoO+RcZ4Q,S.C. gunman convicted in church attack,2016-12-16 16:08:15,Physical Threats,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
40175,35.50069,-80.00032,VrhR4KnD5hGn+woO+RcZ4Q,North Carolina’s Partisan Rift Widens in Fight Over Governor’s Powers,2016-12-16 16:08:26,Physical Threats,moderate,"(35.500690000000006, -80.000320000000002)",4,Charlotte,1.0
40184,34.00043,-81.00009,SnfQDarD5hGNXAoO+RcZ4Q,Jurors find US church gunman guilty on all counts,2016-12-16 16:09:42,Crime,moderate,"(34.000430000000001, -81.00009)",4,Charlotte,1.0
40185,33.47097,-81.97484,UMX3D6rD5hGF6QoO+RcZ4Q,Two out-of-state men arrested in Augusta on drug trafficking charges,2016-12-16 16:09:46,Crime,moderate,"(33.470970000000001, -81.97484)",4,Charlotte,1.0
40196,32.77657,-79.93092,vuYp76nD5hGEzgnRy13KCQ,Dylann Roof found guilty of hate crimes over Charleston church mass shooting,2016-12-16 16:08:51,Physical Threats,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
40197,32.77657,-79.93092,WFvo76nD5hGbbQnRy13KCQ,Dylann Roof found guilty of hate crimes over Charleston church mass shooting,2016-12-16 16:08:52,Physical Threats,moderate,"(32.77657, -79.93092)",4,Charlotte,1.0
40203,34.05223,-118.24368,3K3tCarD5hGKuAnRy13KCQ,New U.S. flights to Merida and Cancun should soon get off the ground,2016-12-16 16:09:35,Other,moderate,"(34.052230000000002, -118.24368)",4,Los Angeles,1.0
40233,38.88733,-77.15442,2PAbqbHD5hGgywvRy13KCQ,WMATA’s Latest Black Eye: Half of Safety Inspection Team Disciplined Following Derailment,2016-12-16 17:04:09,Infrastructure,medium,"(38.887329999999999, -77.154420000000002)",9,"Washington, D.C.",1.0
