time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-15 02:05:29,Aleppo,18531,36.201240000000006,37.16117,tDoC9GrC5hG0jgnRy13KCQ,Scores of civilians killed in Aleppo attacks in 2 days,2016-12-15 02:05:29,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:31,Aleppo,18551,36.201240000000006,37.16117,0g3K9GrC5hGHENQN+RcZ4Q,Scores of civilians killed in Aleppo attacks in 2 days,2016-12-15 02:05:31,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:32,Aleppo,18532,36.201240000000006,37.16117,yFV89WrC5hGNMgnRy13KCQ,Aleppo Militants Violate Deal on Evacuation From City - Reconciliation Center,2016-12-15 02:05:32,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:34,Wichita,5134,39.76,-98.5,ZL_j9mrC5hGHZAnRy13KCQ,US says 75% of ISIS fighters killed,2016-12-15 02:05:34,Crime,extreme,"(39.759999999999998, -98.5)",25.0,Wichita,1.0
2016-12-15 02:05:35,Kabul,18553,34.52813,69.17233,IJ2Z92rC5hG+YdQN+RcZ4Q,"2 drug labs destroyed, 15 smugglers nabbed in a week",2016-12-15 02:05:35,Crime,medium,"(34.528129999999997, 69.172330000000002)",9.0,Kabul,1.0
2016-12-15 02:05:36,Homs,18516,34.5624,38.28402,XL9J+GrC5hG4ngnRy13KCQ,Syria: ISIL Fails again to Prevail over Gov't Positions in T4 Airbase in Homs Province,2016-12-15 02:05:36,Geopolitical,moderate,"(34.562399999999997, 38.284019999999998)",4.0,Homs,1.0
2016-12-15 02:05:39,Aleppo,18499,36.201240000000006,37.16117,Styw+WrC5hGjuwnRy13KCQ,Heavy Syrian army shelling hits rebel Aleppo,2016-12-15 02:05:39,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:46,Columbus,18557,40.25034,-83.00018,PI0E_mrC5hG8b9QN+RcZ4Q,10 hospitalized following gas leak at Columbus nursing home,2016-12-15 02:05:46,Physical Threats,moderate,"(40.250340000000001, -83.00018)",4.0,Columbus,1.0
2016-12-15 02:05:50,Aleppo,18567,36.201240000000006,37.16117,Kk9IAGvC5hGMmQnRy13KCQ,Aleppo Ceasefire: Evacuations Delayed as Rebels Say Regime Forces Launch New Attack,2016-12-15 02:05:50,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:56,Aleppo,18586,36.201240000000006,37.16117,fCwLBGvC5hGxB9UN+RcZ4Q,Evacuation of rebel-held territory delayed as Aleppo ceasefire shot to pieces,2016-12-15 02:05:56,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:05:59,Columbus,18587,40.25034,-83.00018,7rp8BWvC5hGdLdUN+RcZ4Q,10 hospitalized following gas leak at Columbus nursing home,2016-12-15 02:05:59,Physical Threats,moderate,"(40.250340000000001, -83.00018)",4.0,Columbus,1.0
2016-12-15 02:06:00,Aleppo,18605,36.201240000000006,37.16117,9mE7BmvC5hGlGgvRy13KCQ,Bombing resumes in Aleppo despite ceasefire deal: opposition activists,2016-12-15 02:06:00,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:01,Aleppo,18588,36.201240000000006,37.16117,FtfwBmvC5hGYNtUN+RcZ4Q,"Aleppo ceasefire founders, threatening evacuation plans",2016-12-15 02:06:01,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:02,Aleppo,18606,36.201240000000006,37.16117,3sCsB2vC5hGNXQvRy13KCQ,"Aleppo ceasefire collapses, threatening evacuation plans",2016-12-15 02:06:02,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:05,Aleppo,18607,36.201240000000006,37.16117,kqocCWvC5hGvNgvRy13KCQ,Aleppo ceasefire collapses as airstrikes resume in east,2016-12-15 02:06:05,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:08,Aleppo,18591,36.201240000000006,37.16117,6tFAC2vC5hGvUtUN+RcZ4Q,"Aleppo cease-fire unravels, raising spectre of bloody end",2016-12-15 02:06:08,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-15 02:06:09,Aleppo,18609,36.201240000000006,37.16117,qOv+C2vC5hG6OwvRy13KCQ,Syrian activists say bombing resumes in rebel part of Aleppo,2016-12-15 02:06:09,Physical Threats,low,"(36.201240000000006, 37.161169999999998)",1.0,Aleppo,1.0
2016-12-15 02:06:29,Aleppo,18617,36.201240000000006,37.16117,bIaUF2vC5hGozAvRy13KCQ,Syrian activists say bombing resumes in rebel part of Aleppo,2016-12-15 02:06:29,Physical Threats,low,"(36.201240000000006, 37.161169999999998)",1.0,Aleppo,1.0
2016-12-15 02:06:31,Aleppo,18618,36.201240000000006,37.16117,eswRGWvC5hGouwvRy13KCQ,Russian Defense Ministry: Militants break agreements on withdrawal from Aleppo,2016-12-15 02:06:31,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:41,Aleppo,18638,36.201240000000006,37.16117,JuChHmvC5hGNBNUN+RcZ4Q,"Hundreds protest Aleppo massacre in London, New York",2016-12-15 02:06:41,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-15 02:06:44,Aleppo,18623,36.201240000000006,37.16117,BsvFIGvC5hGftwvRy13KCQ,Syrian regime violates ceasefire in Eastern Aleppo,2016-12-15 02:06:44,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:49,Aleppo,18625,36.201240000000006,37.16117,TFLDI2vC5hGp2gvRy13KCQ,Aleppo ceasefire is hanging by a thread: Russia says rebels resumed attacks at dawn,2016-12-15 02:06:49,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:06:58,Aleppo,18562,36.201240000000006,37.16117,_GTTKGvC5hGNItQN+RcZ4Q,"Syrian rebels break cease-fire deal in Aleppo, Russia says",2016-12-15 02:06:58,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-15 02:07:00,Aleppo,18563,36.201240000000006,37.16117,Ru9NKmvC5hGU09QN+RcZ4Q,"Syrian rebels break cease-fire deal in Aleppo, Russia says",2016-12-15 02:07:00,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-15 02:07:02,Aleppo,18572,36.201240000000006,37.16117,vnkEK2vC5hGiugnRy13KCQ,"Syrian rebels break cease-fire deal in Aleppo, Russia says",2016-12-15 02:07:02,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-15 02:07:10,Aleppo,18655,36.201240000000006,37.16117,0FAqMGvC5hGSTNQN+RcZ4Q,Russian General: Terrorists to Continue Underground Battle against Syrian Army in Aleppo,2016-12-15 02:07:10,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:07:32,Kisangani,18664,-2.5,23.5,Ru4nPWvC5hGA+NQN+RcZ4Q,Congo-Kinshasa: DR Congo President Kabila's Stay in Power Could Trigger Violence,2016-12-15 02:07:32,Infrastructure,moderate,"(-2.5, 23.5)",4.0,Kisangani,1.0
2016-12-15 02:07:49,Aleppo,18689,36.201240000000006,37.16117,ssAWR2vC5hGzadQN+RcZ4Q,Assad: ISIL Attacked Palmyra in Response to Syrian Army Advance in Aleppo,2016-12-15 02:07:49,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:08:19,Aleppo,18493,36.201240000000006,37.16117,yAJ1WWvC5hGWRgrRy13KCQ,"Activists, Russia say Aleppo cease-fire broken",2016-12-15 02:08:19,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:08:47,Aleppo,18730,36.201240000000006,37.16117,SnKgaWvC5hGDrQrRy13KCQ,Positive Trend Exists in Syrian Military Advances in Aleppo - Kremlin,2016-12-15 02:08:47,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 02:08:54,"Washington, D.C.",18733,38.8549,-77.0524,hooVbmvC5hGWMwrRy13KCQ,DC area airport workers strike to protest low wages,2016-12-15 02:08:54,Other,moderate,"(38.854900000000001, -77.052400000000006)",4.0,"Washington, D.C.",1.0
2016-12-15 02:09:00,Aleppo,18746,36.201240000000006,37.16117,yEzMcWvC5hGzfRQO+RcZ4Q,"Media reports: Buses meant to take rebels, civilians out of Aleppo return to depots, signaling collapse of truce deal",2016-12-15 02:09:00,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:04:24,Tianshui,18471,35.0,105.0,hiARL3PC5hGShdcN+RcZ4Q,Carlos Tevez closing on £63million Chinese payday with Shanghai Shenhua,2016-12-15 03:04:24,Infrastructure,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-15 03:04:27,Tianshui,18644,35.0,105.0,OmSfMHPC5hGWOdUN+RcZ4Q,Carlos Tevez closing on £63million Chinese payday with Shanghai Shenhua,2016-12-15 03:04:27,Infrastructure,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-15 03:04:38,Wichita,18692,39.76,-98.5,SkIKN3PC5hGzRNQN+RcZ4Q,Harman International Industries Inc. (HAR) Rating Lowered to Hold at Zacks Investment Research,2016-12-15 03:04:38,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-15 03:04:42,Wichita,18792,39.76,-98.5,VrjQOXPC5hGgVQvRy13KCQ,Zika Virus Damages 6 Percent of Fetuses in U.S. Study,2016-12-15 03:04:42,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-15 03:04:47,Aleppo,18371,36.201240000000006,37.16117,qqeZPHPC5hGDNgfRy13KCQ,Explosions heard in Aleppo while thousands wait for evacuation,2016-12-15 03:04:47,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:04:48,Aleppo,18787,36.201240000000006,37.16117,ypdMPXPC5hGlbxQO+RcZ4Q,Explosions heard in Aleppo while thousands wait for evacuation,2016-12-15 03:04:48,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:04:52,Abu Dhabi,18373,24.46406,54.35225,bN6dP3PC5hGV2AfRy13KCQ,Euro zone puts Greek short-term debt relief on hold,2016-12-15 03:04:52,Geopolitical,moderate,"(24.46406, 54.352249999999998)",4.0,Abu Dhabi,1.0
2016-12-15 03:05:04,Aleppo,18793,36.201240000000006,37.16117,IH7ARnPC5hGyYgvRy13KCQ,Explosions heard in Aleppo while thousands wait for evacuation,2016-12-15 03:05:04,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:05:05,Aleppo,18178,36.201240000000006,37.16117,gmWFR3PC5hGaqhQO+RcZ4Q,"Assad regime, other groups derailing truce: Turkish FM",2016-12-15 03:05:05,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-15 03:05:08,Ḩamāh,18522,35.0,38.0,oBbsSHPC5hGvzRQO+RcZ4Q,Easier for Russia to Reach Agreements on Syria With Turkey Than With US - Moscow,2016-12-15 03:05:08,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-15 03:05:13,Wichita,18806,39.76,-98.5,0IvQS3PC5hGFsArRy13KCQ,United States grounds Osprey aircraft in Japan after Okinawa crash (VIDEO),2016-12-15 03:05:13,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-15 03:05:14,Wichita,18474,39.76,-98.5,dBiGTHPC5hGSPNcN+RcZ4Q,"NATO-Russia war billed as top risk for US in 2017, alongside terrorism – CFR survey",2016-12-15 03:05:14,Physical Threats,medium,"(39.759999999999998, -98.5)",9.0,Wichita,1.0
2016-12-15 03:05:15,Aleppo,18375,36.201240000000006,37.16117,NGw6TXPC5hGndAfRy13KCQ,Syria: Withdrawal of Militants from Eastern Aleppo Yet to Start,2016-12-15 03:05:15,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:05:23,Aleppo,18817,36.201240000000006,37.16117,vhAqUnPC5hGtERQO+RcZ4Q,This is what Terrorists Did in Aleppo Neighborhoods,2016-12-15 03:05:23,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 03:05:24,Dublin,18834,51.602779999999996,-10.19917,1p3ZUnPC5hGHWAvRy13KCQ,West Cork islanders left stranded for two days after cable car was suspended,2016-12-15 03:05:24,Infrastructure,moderate,"(51.602779999999996, -10.199170000000001)",4.0,Dublin,1.0
2016-12-15 03:05:38,Gaza,18836,31.5,34.46667,NHa5WnPC5hGy+gvRy13KCQ,"41% of disabled Palestinian children suffer more than one disability, reveals UNICEF",2016-12-15 03:05:38,Geopolitical,medium,"(31.5, 34.466670000000001)",9.0,Gaza,1.0
2016-12-15 03:05:40,Aleppo,18837,36.201240000000006,37.16117,tkQhXHPC5hGi7QvRy13KCQ,"Syria: Hundreds of Terrorists Surrender, Thousands of Civilians Leave Aleppo City",2016-12-15 03:05:40,Physical Threats,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-15 03:05:42,Yazd,18838,32.0,53.0,nAeQXXPC5hGr4wvRy13KCQ,Iran Has a High Capacity to Develop Halal Tourism,2016-12-15 03:05:42,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-15 03:05:46,Wichita,18854,39.76,-98.5,TBLOX3PC5hGUU9cN+RcZ4Q,US grounds Osprey fleet in Japan after aircraft crashes off Okinawa,2016-12-15 03:05:46,Other,low,"(39.759999999999998, -98.5)",1.0,Wichita,1.0
2016-12-15 03:05:47,Tianshui,18684,35.0,105.0,0qp8YHPC5hGXeAnRy13KCQ,India set to test-launch Agni-V ballistic missile capable of reaching northern parts of China,2016-12-15 03:05:47,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-15 03:05:50,Juba,18839,7.5,30.0,JMDmYXPC5hGhhwvRy13KCQ,2nd Norwegian refugee worker expelled  from South Sudan,2016-12-15 03:05:50,Public Health,moderate,"(7.5, 30.0)",4.0,Juba,1.0
2016-12-15 03:05:51,Juba,18647,7.5,30.0,jEzJYnPC5hGaPNUN+RcZ4Q,2nd Norwegian refugee worker expelled  from South Sudan,2016-12-15 03:05:51,Public Health,moderate,"(7.5, 30.0)",4.0,Juba,1.0
2016-12-15 03:05:53,West Jerusalem,18648,32.08088,34.780570000000004,5E8wZHPC5hG8XtUN+RcZ4Q,Inclement weather strikes Israel,2016-12-15 03:05:53,Other,medium,"(32.080880000000001, 34.780570000000004)",9.0,West Jerusalem,1.0
2016-12-15 03:05:56,Juba,18649,7.5,30.0,yi+bZXPC5hGDHtUN+RcZ4Q,2nd Norwegian refugee worker expelled  from South Sudan,2016-12-15 03:05:56,Public Health,moderate,"(7.5, 30.0)",4.0,Juba,1.0
2016-12-15 04:04:26,Bloemfontein,18971,-29.0,24.0,GO6vkXvC5hG5RBQO+RcZ4Q,Former South Sudan vice-president reportedly being held in Pretoria,2016-12-15 04:04:26,Other,moderate,"(-29.0, 24.0)",4.0,Bloemfontein,1.0
2016-12-15 04:04:35,Aleppo,18975,36.201240000000006,37.16117,Dupnl3vC5hGTMxQO+RcZ4Q,Aleppo Ceasefire Unravels,2016-12-15 04:04:35,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:04:42,Aleppo,19019,36.201240000000006,37.16117,qA48m3vC5hGLugvRy13KCQ,Heavy clashes rage in Aleppo after truce deal stalls,2016-12-15 04:04:42,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:04:43,Tianshui,18979,35.0,105.0,zpvsm3vC5hG35hQO+RcZ4Q,France hits out at Trump’s bullish tone with China,2016-12-15 04:04:43,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-15 04:04:48,Tianshui,18981,35.0,105.0,qGvRnnvC5hGJ_BQO+RcZ4Q,China urges US to respect peace efforts in disputed sea,2016-12-15 04:04:48,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-15 04:04:51,Aleppo,18804,36.201240000000006,37.16117,bsgGoXvC5hGjUwvRy13KCQ,"Assad Blasts the West's Hypocrisy, Calls for Vigilance",2016-12-15 04:04:51,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:04,Srinagar,19011,33.91667,76.66667,PAHBqHvC5hGneAvRy13KCQ,"Photos: Shia, Sunni Muslims celebrate Prophet birthday in 'Unity Week' in Budgam, Kashmir / Photos",2016-12-15 04:05:04,Physical Threats,medium,"(33.916670000000003, 76.666669999999996)",9.0,Srinagar,1.0
2016-12-15 04:05:06,Abu Dhabi,19035,24.45618,54.36728000000001,BmhxqXvC5hGGTBQO+RcZ4Q,"Saudi Arabia, Kuwait, and Qatar Supporting Radical Muslims in Germany: Intelligence Report",2016-12-15 04:05:06,Physical Threats,moderate,"(24.45618, 54.367280000000008)",4.0,Abu Dhabi,1.0
2016-12-15 04:05:08,Bloemfontein,19036,-29.0,24.0,XInVqnvC5hGiARQO+RcZ4Q,Latest: Beitbridge crossing chaos at Zimbabwe South Africa border,2016-12-15 04:05:08,Geopolitical,moderate,"(-29.0, 24.0)",4.0,Bloemfontein,1.0
2016-12-15 04:05:09,Aleppo,19016,36.201240000000006,37.16117,SH2Gq3vC5hGneAvRy13KCQ,Rebels to evacuate Aleppo in surrender deal as fighting ends,2016-12-15 04:05:09,Physical Threats,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-15 04:05:13,Jammu,19038,32.735690000000005,74.86910999999999,vFa0rXvC5hGZBRQO+RcZ4Q,"Militant’s family is not militant, says Mehbooba Mufti on Burhan Wani kin’s ex-gratia",2016-12-15 04:05:13,Infrastructure,moderate,"(32.735690000000005, 74.869109999999992)",4.0,Jammu,1.0
2016-12-15 04:05:19,Aleppo,19025,36.201240000000006,37.16117,VsdasXvC5hGneAvRy13KCQ,Russian Federation upset by muted response to Aleppo attack,2016-12-15 04:05:19,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:28,Aleppo,19028,36.201240000000006,37.16117,7CLrtnvC5hG8xgvRy13KCQ,Heavy clashes rage in Aleppo after truce deal stalls,2016-12-15 04:05:28,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:32,Nagpur,19045,22.0,79.0,9s38uHvC5hGnLRQO+RcZ4Q,Antyodaya Express: Sneak-peek into Indian Railways’ new ‘modern’ superfast train for unreserved passengers,2016-12-15 04:05:32,Natural Disaster,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-15 04:05:35,Scarborough,19031,43.77223,-79.25666,QIIau3vC5hG8xgvRy13KCQ,"Police: 1 dead, 2 others injured after shooting outside Scarborough restaurant",2016-12-15 04:05:35,Physical Threats,medium,"(43.77223, -79.256659999999997)",9.0,Scarborough,1.0
2016-12-15 04:05:36,Scarborough,19047,43.77223,-79.25666,7IzMu3vC5hGJ6RQO+RcZ4Q,"Suspects sought after shooting outside Scarborough restaurant kills 1, injures 2",2016-12-15 04:05:36,Physical Threats,moderate,"(43.77223, -79.256659999999997)",4.0,Scarborough,1.0
2016-12-15 04:05:41,Nagpur,19033,22.0,79.0,hmtlvnvC5hG2NwvRy13KCQ,"Now go cashless with Paytm at toll plazas across the country, follow these simple steps",2016-12-15 04:05:41,Other,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-15 04:05:42,Aleppo,19017,36.201240000000006,37.16117,FpAUv3vC5hG2NwvRy13KCQ,Fierce fighting halts Aleppo evacuation,2016-12-15 04:05:42,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:43,Edmonton,19049,53.55014,-113.46871000000002,aOrGv3vC5hGadRQO+RcZ4Q,"EDMONTON, CANADA TO COPENHAGEN, DENMARK FOR ONLY $476 CAD ROUNDTRIP (OR 2 IN 1 TRIP INC. REYKJAVIK, ICELAND FOR $90 CAD MORE)",2016-12-15 04:05:43,Infrastructure,moderate,"(53.550139999999999, -113.46871000000002)",4.0,Edmonton,1.0
2016-12-15 04:05:47,Aleppo,19067,36.201240000000006,37.16117,aK__wXvC5hGVCQvRy13KCQ,"Heavy Clashes Threaten Aleppo Truce, Evacuation Plans",2016-12-15 04:05:47,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:51,Aleppo,19052,36.201240000000006,37.16117,1v46xHvC5hGBpRQO+RcZ4Q,Harassment fire continues despite Aleppo ceasefire: Turkish FM,2016-12-15 04:05:51,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 04:05:54,Scarborough,19070,43.77223,-79.25666,AmtkxnvC5hGjIAvRy13KCQ,"One dead, two injured following shooting outside restaurant in Scarborough",2016-12-15 04:05:54,Physical Threats,medium,"(43.77223, -79.256659999999997)",9.0,Scarborough,1.0
2016-12-15 04:05:55,Scarborough,19054,43.77223,-79.25666,2LIYx3vC5hG68BQO+RcZ4Q,Police search for suspects after deadly shooting outside Scarborough restaurant,2016-12-15 04:05:55,Physical Threats,moderate,"(43.77223, -79.256659999999997)",4.0,Scarborough,1.0
2016-12-15 04:05:57,Aleppo,19071,36.201240000000006,37.16117,njrKx3vC5hGjIAvRy13KCQ,13 heartbreaking pictures from Battle of Aleppo,2016-12-15 04:05:57,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 05:02:50,Aleppo,19221,36.201240000000006,37.16117,vKgguoPC5hGQ6iUO+RcZ4Q,Aleppo's failed ceasefire raises spectre of bloody end,2016-12-15 05:02:50,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-15 05:04:27,Aleppo,18877,36.201240000000006,37.16117,oDtg9IPC5hGC7NUN+RcZ4Q,"Syrian army resumes Aleppo assault, evacuation delayed",2016-12-15 05:04:27,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-15 05:04:28,Ḩamāh,19154,35.0,38.0,er0S9YPC5hGipgvRy13KCQ,EU Has No Consensus on Imposing Anti-Russian Sanctions Over Syria - Official,2016-12-15 05:04:28,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-15 05:04:32,Ḩamāh,18879,35.0,38.0,kKg394PC5hGNhdUN+RcZ4Q,"'Is there nothing that can shame you?': Samantha Power criticises Syria, Russia and Iran over Aleppo",2016-12-15 05:04:32,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-15 05:04:36,Wichita,18882,39.76,-98.5,gD5Q+YPC5hGZsdUN+RcZ4Q,FDA: Dozen U.S. Hospitals Fail to Report Medical Device Deaths and Injuries as Required,2016-12-15 05:04:36,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-15 05:04:40,Aleppo,19158,36.201240000000006,37.16117,FoH8+4PC5hGfMAvRy13KCQ,Evacuation of rebel-held Aleppo delayed,2016-12-15 05:04:40,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 05:04:41,Kaduna,18884,10.0,8.0,Zv6r_IPC5hG+mNUN+RcZ4Q,Another Lieutenant Colonel killed by suspected Boko Haram terrorists,2016-12-15 05:04:41,Physical Threats,high,"(10.0, 8.0)",16.0,Kaduna,1.0
2016-12-15 05:04:46,Beirut,19024,33.888940000000005,35.49442,8nyU_4PC5hGlXdUN+RcZ4Q,Syrian state television says six dead in Aleppo rebel shelling,2016-12-15 05:04:46,Geopolitical,extreme,"(33.888940000000005, 35.494419999999998)",25.0,Beirut,1.0
2016-12-15 05:04:48,City of London,19191,50.95194,1.85635,VqL6AITC5hGXsNUN+RcZ4Q,Migrants are gone yet Calais builds new wall near highway,2016-12-15 05:04:48,Infrastructure,moderate,"(50.95194, 1.8563499999999999)",4.0,City of London,1.0
2016-12-15 05:04:50,City of London,19162,50.95194,1.85635,Xi2tAYTC5hGjrQvRy13KCQ,Migrants are gone yet Calais builds new wall near highway,2016-12-15 05:04:50,Infrastructure,moderate,"(50.95194, 1.8563499999999999)",4.0,City of London,1.0
2016-12-15 05:04:51,City of London,19163,50.95194,1.85635,2gd+AoTC5hGMBQvRy13KCQ,Migrants are gone yet Calais builds new wall near highway,2016-12-15 05:04:51,Infrastructure,moderate,"(50.95194, 1.8563499999999999)",4.0,City of London,1.0
2016-12-15 05:05:00,Mosul,19199,36.335,43.11889,phIfCITC5hGImQvRy13KCQ,"ISIS made 1,000s of mortars & rockets using ‘industrial’ production in Mosul – study",2016-12-15 05:05:00,Physical Threats,moderate,"(36.335000000000001, 43.11889)",4.0,Mosul,1.0
2016-12-15 05:05:04,Aleppo,19202,36.201240000000006,37.16117,EjQ6CoTC5hGuVtUN+RcZ4Q,Heartbreaking suicide note of Aleppo nurse 'who killed herself to avoid being raped by Syrian Army animals,2016-12-15 05:05:04,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 05:05:05,Aleppo,19204,36.201240000000006,37.16117,7JvyCoTC5hGQYwvRy13KCQ,Syria: Hundreds protest outside Downing Street over Aleppo offensive,2016-12-15 05:05:05,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 05:05:07,City of London,19206,50.95194,1.85635,Ov9TDITC5hGrHQvRy13KCQ,Migrants are gone yet Calais builds new wall near highway,2016-12-15 05:05:07,Infrastructure,moderate,"(50.95194, 1.8563499999999999)",4.0,City of London,1.0
2016-12-15 05:05:09,Aleppo,19211,36.201240000000006,37.16117,MvINDYTC5hG6DtUN+RcZ4Q,Heavy clashes erupt as Aleppo evacuation delayed,2016-12-15 05:05:09,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-15 05:05:14,Wichita,19213,39.76,-98.5,9GPwD4TC5hGGLdUN+RcZ4Q,Advice for Trump: Don’t let China displace US in Asia-Pacific,2016-12-15 05:05:14,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-15 05:05:17,London,19227,51.50853,-0.12574000000000002,Oq8HEoTC5hGRBQvRy13KCQ,BREAKING: Tube line shut as armed cops storm Bank station over knifeman reports,2016-12-15 05:05:17,Physical Threats,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-15 05:05:22,Charlotte,19229,36.16621,-82.80431999999999,TCfkFITC5hGkSgvRy13KCQ,Deputies: 1 shot during burglary in Cherrydale area,2016-12-15 05:05:22,Physical Threats,medium,"(36.16621, -82.80431999999999)",9.0,Charlotte,1.0
