29834,San Juan
29835,Oklahoma City
29836,Mercin
29837,Lyon
29838,Mosul
29839,Aleppo
29840,Moscow
29841,Nashville
29842,Cuiaba
29843,Aleppo
29844,London
29845,Bamenda
29846,Nashville
29847,Charlotte
29848,Wichita
29849,Ashgabat
29850,Minneapolis
29851,Oklahoma City
29852,Tulsa
29853,Halifax
29854,Charlotte
29855,Milwaukee
29856,Oakland
29857,Brisbane
29858,Hamilton
29859,Chicago
29860,Gaza
29861,Islamabad
29862,Aleppo
29863,Boston
29864,Donetsk
29865,Jacksonville
29866,Preston
29867,Bhagalpur
29868,Tokyo
29869,Budapest
29870,Lyon
29871,Omaha
29872,Faridabad
29873,Jakarta
29874,"Washington, D.C."
29875,Pretoria
29876,Krasnoyarsk
29877,Yazd
29878,Gaza
29879,Wichita
29880,Preston
29881,Nashville
29882,El Obeid
29883,Krasnoyarsk
29884,Wichita
29885,Dublin
29886,Hamah
29887,Nairobi
29888,"Washington, D.C."
29889,Aleppo
29890,San Juan
29891,San Juan
29892,Hanoi
29893,New Orleans
29894,Panama
29895,The Bronx
29896,Edmonton
29897,Atlanta
29898,Abu Dhabi
29899,Wichita
29900,Aleppo
29901,Kryvyi Rih
29902,Abu Dhabi
29903,Kayseri
29904,Nagpur
29905,Tungi
29906,Rome
29907,Columbus
29908,Tungi
29909,Islamabad
29910,Nagpur
29911,Omaha
29912,Ludhiana
29913,Mogadishu
29914,Queens
29915,Hong Kong
29916,Edmonton
29917,New York City
29918,Aleppo
29919,Calgary
29920,Wichita
29921,Coimbatore
29922,Raleigh
29923,Hamhung
29924,Tiruchirappalli
29925,Cape Town
29926,Pucallpa
29927,Guwahati
29928,Salem
29929,Mombasa
29930,Hamilton
29931,Sanaa
29932,Surrey
29933,Chennai
29934,Hamah
29935,Pittsburgh
29936,Chicago
29937,Cape Town
29938,Kaduna
29939,Brampton
29940,Damascus
29941,Tianshui
29942,Charlotte
29943,Mogadishu
29944,Chennai
29945,Wichita
29946,Cuiaba
29947,Tiruchirappalli
29948,Queens
29949,Albuquerque
29950,Hamhung
29951,Lucknow
29952,Malegaon
29953,Edmonton
29954,Columbus
29955,Perth
29956,Kalyan
29957,Mumbai
29958,Denver
29959,Ludhiana
29960,Yazd
29961,Tampa
29962,Wichita
29963,Bakersfield
29964,Calgary
29965,Nagpur
29966,Lyon
29967,Quebec
29968,Aleppo
29969,Aleppo
29970,Phoenix
29971,Seattle
29972,Mogadishu
29973,Aleppo
29974,Hamah
29975,Kryvyi Rih
29976,Kryvyi Rih
29977,Kayseri
29978,Kryvyi Rih
29979,Kanpur
29980,Aleppo
29981,Edmonton
29982,Kryvyi Rih
29983,Halifax
29984,San Jose
29985,Las Vegas
29986,Kryvyi Rih
29987,"Washington, D.C."
29988,Port Harcourt
29989,Miami
29990,Belgaum
29991,London
29992,London
29993,Ambattur
29994,Minsk
29995,Minsk
29996,Aleppo
29997,Brussels
29998,London
29999,London
30000,New Orleans
30001,Abuja
30002,Minsk
30003,Lahore
30004,Austin
30005,Surrey
30006,San Francisco
30007,Ujjain
30008,Wichita
30009,Raleigh
30010,Memphis
30011,Kryvyi Rih
30012,Islamabad
30013,Lagos
30014,Bulawayo
30015,Johannesburg
30016,Tebessa
30017,Surrey
30018,Lagos
30019,London
30020,Nashville
30021,Mumbai
30022,Paris
30023,Denver
30024,Athens
30025,Aleppo
30026,Bellary
30027,Islington
30028,Wichita
30029,Nowrangapur
30030,South Boston
30031,Islamabad
30032,Colorado Springs
30033,Athens
30034,New York City
30035,St. Louis
30036,Kamarhati
30037,San Jose
30038,Mexico City
30039,Jacksonville
30040,Miami
30041,Tokyo
30042,Indianapolis
30043,Pretoria
30044,Vadodara
30045,Wichita
30046,Tampa
30047,Aleppo
30048,Atlanta
30049,Edmonton
30050,North York
30051,Kaduna
30052,Lexington-Fayette
30053,Los Angeles
30054,Lahore
30055,Kryvyi Rih
30056,Aleppo
30057,Edmonton
30058,Tianshui
30059,Omaha
30060,Abu Dhabi
30061,Hamah
30062,Varanasi
30063,Jammu
30064,Krasnoyarsk
30065,Wichita
30066,Maiduguri
30067,Tampa
30068,Ujjain
30069,Aleppo
30070,Hamhung
30071,Halifax
30072,Atlanta
30073,Aleppo
30074,Hamilton
30075,Rajshahi
30076,Monrovia
30077,Murmansk
30078,Wichita
30079,Pittsburgh
30080,Las Vegas
30081,Aleppo
30082,Hamah
30083,Nashville
30084,Edmonton
30085,Winnipeg
30086,Aleppo
30087,Bakersfield
30088,Nagpur
30089,Hubli
30090,Dublin
30091,Brisbane
30092,Nashville
30093,Atlanta
30094,Quetta
30095,Pucallpa
30096,Kayseri
30097,"Washington, D.C."
30098,Asyut
30099,Manhattan
30100,Seoul
30101,Addis Ababa
30102,Karachi
30103,Multan
30104,Lyon
30105,Ouagadougou
30106,Aleppo
30107,Wichita
30108,Krasnoyarsk
30109,Indianapolis
30110,Hamilton
30111,Wichita
30112,Halifax
30113,Queens
30114,Aleppo
30115,Leeds
30116,Edmonton
30117,Cheongju-si
30118,Krasnoyarsk
30119,Indianapolis
30120,Delhi
30121,Ludhiana
30122,Hamilton
30123,Mogadishu
30124,New Orleans
30125,Wellington
30126,Dublin
30127,Bamenda
30128,Delhi
30129,Da Nang
30130,Wichita
30131,Halifax
30132,Karachi
30133,Mogadishu
30134,Hyderabad
30135,Chicago
30136,Charlotte
30137,Lyon
30138,Tianshui
30139,Houston
30140,Auckland
30141,Houston
30142,Omaha
30143,Gaza
30144,Ambattur
30145,Mesa
30146,Seattle
30147,Bellary
30148,Wichita
30149,Tiruchirappalli
30150,Tampa
30151,Dublin
30152,Manchester
30153,"Washington, D.C."
30154,"Washington, D.C."
30155,The Bronx
30156,Tijuana
30157,Fresno
30158,Ottawa
30159,Hamah
30160,Detroit
30161,Edmonton
30162,New Delhi
30163,Aleppo
30164,New Delhi
30165,Canberra
30166,Ganja
30167,Portland
30168,Butuan
30169,New York City
30170,Nagpur
30171,Sukkur
30172,Edmonton
30173,Halifax
30174,Chicago
30175,Minneapolis
30176,Edmonton
30177,Baltimore
30178,Sacramento
30179,Bakersfield
30180,Abu Dhabi
30181,Aleppo
30182,Chicago
30183,Aleppo
30184,Brahmapur
30185,Makassar
30186,Boston
30187,Brampton
30188,Calgary
30189,Nashville
30190,Maiduguri
30191,Nashville
30192,Indianapolis
30193,Wichita
30194,Mosul
30195,Wichita
30196,Kaduna
30197,Abuja
30198,Bengaluru
30199,Aleppo
30200,Meerut
30201,Guwahati
30202,Brooklyn
30203,Ipoh
30204,Paris
30205,Memphis
30206,Columbus
30207,Hamhung
30208,Brooklyn
30209,Wichita
30210,Nagpur
30211,Aleppo
30212,Abomey-Calavi
30213,Mumbai
30214,Aleppo
30215,Columbus
30216,Ahvaz
30217,Sydney
30218,Aleppo
30219,Miami
30220,Winnipeg
30221,Nagpur
30222,Mesa
30223,Oklahoma City
30224,Belgaum
30225,San Juan
30226,Aleppo
30227,Dallas
30228,Butuan
30229,Lexington-Fayette
30230,San Diego
30231,Lahore
30232,Ottawa
30233,Surat
30234,London
30235,Sydney
30236,Phnom Penh
30237,Reading
30238,Halifax
30239,Ahvaz
30240,Mosul
30241,Halifax
30242,Ahvaz
30243,Wichita
30244,Montreal
30245,Gorakhpur
30246,Fresno
30247,Guwahati
30248,Lexington-Fayette
30249,Kamarhati
30250,Edmonton
30251,Simferopol
30252,Wichita
30253,New York City
30254,Hong Kong
30255,Mandalay
30256,Aguascalientes
30257,New Orleans
30258,Wichita
30259,Nashville
30260,Visakhapatnam
30261,Asyut
30262,East Jerusalem
30263,New Delhi
30264,Aleppo
30265,Ado-Ekiti
30266,Kaduna
30267,Jhang Sadr
30268,Chaozhou
30269,Aleppo
30270,Krasnoyarsk
30271,Kryvyi Rih
30272,Visakhapatnam
30273,Hamah
30274,Aleppo
30275,Minneapolis
30276,Raipur
30277,Toronto
30278,Fresno
30279,Guwahati
30280,Tangier
30281,Philadelphia
30282,Aleppo
30283,New Orleans
30284,London
30285,Delhi
30286,New Delhi
30287,Quito
30288,Dublin
30289,Wichita
30290,Detroit
30291,Atlanta
30292,Colorado Springs
30293,Lahore
30294,Kryvyi Rih
30295,Krasnoyarsk
30296,Phoenix
30297,Hamah
30298,Multan
30299,Halifax
30300,Kirkuk
30301,Dubai
30302,Delhi
30303,Jerusalem
30304,Mandalay
30305,Lucknow
30306,Ludhiana
30307,Phoenix
30308,Jerusalem
30309,Mandalay
30310,Bogota
30311,Wichita
30312,Calgary
30313,Jacksonville
30314,Aleppo
30315,Shimoga
30316,Edmonton
30317,Hong Kong
30318,Tokyo
30319,Singapore
30320,Wichita
30321,Singapore
30322,Leeds
30323,Cairo
30324,St. Louis
30325,New Orleans
30326,Bloemfontein
30327,Seattle
30328,Charlotte
30329,Houston
30330,Ludhiana
30331,Ludhiana
30332,Aleppo
30333,Columbus
30334,Portland
30335,Kayseri
30336,Ottawa
30337,Nashville
30338,Chicago
30339,Las Vegas
30340,Ottawa
30341,Madrid
30342,Aleppo
30343,Sacramento
30344,Wichita
30345,Ahvaz
30346,Tianshui
30347,Wellington
30348,New Delhi
30349,Gaza
30350,Boston
30351,Pretoria
30352,Sydney
30353,Aleppo
30354,Guwahati
30355,Tianshui
30356,New Orleans
30357,Preston
30358,Miami
30359,Wichita
30360,Preston
30361,Aleppo
30362,Winnipeg
30363,Kaduna
30364,Tianshui
30365,Ganja
30366,Kandahar
30367,Ciudad Juarez
30368,Hamhung
30369,Paris
30370,"Washington, D.C."
30371,"Washington, D.C."
30372,Kayseri
30373,Kayseri
30374,Multan
30375,Coimbatore
30376,Queens
30377,"Washington, D.C."
30378,"Washington, D.C."
30379,Jerusalem
30380,Kayseri
30381,Milwaukee
30382,Los Angeles
30383,Melbourne
30384,Pittsburgh
30385,New Orleans
30386,San Jose
30387,Nairobi
30388,Aleppo
30389,Multan
30390,Wichita
30391,Riverside
30392,Constantine
30393,Seattle
30394,Aleppo
30395,North York
30396,Scarborough
30397,Tampa
30398,Seattle
30399,Preston
30400,Aleppo
30401,Montreal
30402,Wichita
30403,New York City
30404,Fort Worth
30405,Lyon
30406,Wichita
30407,Battagram
30408,Medellin
30409,Nottingham
30410,Karachi
30411,Kayseri
30412,Milwaukee
30413,Amritsar
30414,"Washington, D.C."
30415,New Orleans
30416,Calabar
30417,Philadelphia
30418,Calamba
30419,Fresno
30420,Carrefour
30421,Winnipeg
30422,Houston
30423,Srinagar
30424,Ottawa
30425,Denpasar
30426,San Jose del Monte
30427,Atlanta
30428,Wichita
30429,Kaduna
30430,Addis Ababa
30431,Charlotte
30432,Fresno
30433,Chicago
30434,Hamilton
30435,Paris
30436,Scarborough
30437,"Washington, D.C."
30438,Philadelphia
30439,Kansas City
30440,Brampton
30441,Queens
30442,New York City
30443,Brampton
30444,Charlotte
30445,Surrey
30446,Raleigh
30447,Abu Dhabi
30448,Lahore
30449,Los Angeles
30450,Lodz
30451,Boston
30452,St. Louis
30453,Hamhung
30454,Riverside
30455,Los Angeles
30456,Wichita
30457,Philadelphia
30458,Charlotte
30459,Ottawa
30460,Hamah
30461,Mombasa
30462,Wichita
30463,Wichita
30464,Al Mawsil al Jadidah
30465,Ottawa
30466,Battagram
30467,Aleppo
30468,Auckland
30469,Ahvaz
30470,Jacksonville
30471,The Bronx
30472,Ambattur
30473,Los Angeles
30474,Baltimore
30475,"Washington, D.C."
30476,Cheongju-si
30477,Aleppo
30478,"Washington, D.C."
30479,Lyon
30480,Winnipeg
30481,Mumbai
30482,Charlotte
30483,Charlotte
30484,Los Angeles
30485,Columbus
30486,Aleppo
30487,Yazd
30488,Tucson
30489,Asyut
30490,Charlotte
30491,Aleppo
30492,Preston
30493,Preston
30494,Aurora
30495,Krasnoyarsk
30496,Reynosa
30497,Preston
30498,Charlotte
30499,London
30500,Seattle
30501,Indianapolis
30502,Thiruvananthapuram
30503,Los Angeles
30504,Wichita
30505,Kryvyi Rih
30506,Charlotte
30507,"Washington, D.C."
30508,Charlotte
30509,Canberra
30510,Hamilton
30511,Montreal
30512,Pucallpa
30513,Oklahoma City
30514,Charlotte
30515,Hamhung
30516,Charlotte
30517,Atlanta
30518,"Washington, D.C."
30519,Tokyo
30520,Wichita
30521,Thiruvananthapuram
30522,Charlotte
30523,New Delhi
30524,Charlotte
30525,Kryvyi Rih
30526,Cochin
30527,Aleppo
30528,Villavicencio
30529,Wichita
30530,Damascus
30531,Aurora
30532,Hamhung
30533,Nagpur
30534,Wichita
30535,Corpus Christi
30536,San Diego
30537,Wichita
30538,Portland
30539,Tamale
30540,Cochin
30541,San Diego
30542,Aleppo
30543,Ahmedabad
30544,Kryvyi Rih
30545,Shiliguri
30546,New Delhi
30547,Ambattur
30548,Krasnoyarsk
30549,Athens
30550,Dublin
30551,Charlotte
30552,London
30553,Hamah
30554,South Boston
30555,Brampton
30556,Mandalay
30557,Luhansk
30558,London
30559,Lexington-Fayette
30560,Aleppo
30561,Miami
30562,Charlotte
30563,Chicago
30564,"Washington, D.C."
30565,"Washington, D.C."
30566,Seattle
30567,Bamenda
30568,Chicago
30569,Halifax
30570,Winnipeg
30571,Aleppo
30572,San Jose del Monte
30573,Jhang Sadr
30574,Lilongwe
30575,Ahvaz
30576,Thiruvananthapuram
30577,Columbus
30578,Solapur
30579,Enugu
30580,Milwaukee
30581,Hannover
30582,Kayseri
30583,Aleppo
30584,Indianapolis
30585,Denver
30586,Stockholm
30587,Mesa
30588,Bangkok
30589,Fresno
30590,Asyut
30591,Kayseri
30592,Mexicali
30593,Mesa
30594,Aleppo
30595,Aleppo
30596,Boston
30597,Portland
30598,Krasnoyarsk
30599,Cheongju-si
30600,Jakarta
30601,Aleppo
30602,Singapore
30603,Edmonton
30604,Kaduna
30605,Philadelphia
30606,Odessa
30607,Raleigh
30608,Milwaukee
30609,Lagos
30610,Sydney
30611,Fresno
30612,Cochin
30613,Aleppo
30614,Aden
30615,Cheongju-si
30616,Lexington-Fayette
30617,Aleppo
30618,Tianshui
30619,Da Nang
30620,Sydney
30621,Warangal
30622,Mogadishu
30623,Tianshui
30624,Hong Kong
30625,Singapore
30626,Kota Bharu
30627,Bangkok
30628,Lexington-Fayette
30629,Comilla
30630,Aleppo
30631,Aguascalientes
30632,Wichita
30633,Charlotte
30634,Omaha
30635,Aleppo
30636,Columbus
30637,Aleppo
30638,Austin
30639,Edmonton
30640,Denver
30641,Omaha
30642,San Diego
30643,Aleppo
30644,Oakland
30645,New York City
30646,Wichita
30647,El Paso
30648,Gaza
30649,Adelaide
30650,The Bronx
30651,The Bronx
30652,Bhubaneshwar
30653,Chandigarh
30654,Cuttack
30655,Wichita
30656,Chennai
30657,Tianshui
30658,Bakersfield
30659,Edmonton
30660,Multan
30661,Winnipeg
30662,Wichita
30663,Kisangani
30664,Laval
30665,New York City
30666,Rohtak
30667,Chicago
30668,Frankfurt am Main
30669,Wellington
30670,Neiva
30671,Edmonton
30672,Chandigarh
30673,Yazd
30674,Sacramento
30675,Phoenix
30676,Vancouver
30677,Cochin
30678,London
30679,Kampala
30680,Brampton
30681,Wichita
30682,North York
30683,Ahmedabad
30684,London
30685,Port Harcourt
30686,Calgary
30687,New York City
30688,Warangal
30689,Edmonton
30690,Queens
30691,Seattle
30692,New York City
30693,Charlotte
30694,Wichita
30695,Guntur
30696,Pittsburgh
30697,Nottingham
30698,Hamah
30699,Charlotte
30700,Tampa
30701,Aurora
30702,Cochin
30703,Wichita
30704,N'dalatando
30705,Edmonton
30706,Edmonton
30707,Doha
30708,Korba
30709,Cheongju-si
30710,"Washington, D.C."
30711,Raleigh
30712,Lexington-Fayette
30713,Kawaguchi
30714,Machida
30715,Sydney
30716,Aleppo
30717,Yazd
30718,Abu Dhabi
30719,Brampton
30720,Minneapolis
30721,Tungi
30722,Ranchi
30723,Guntur
30724,Surrey
30725,Winnipeg
30726,Athens
30727,Tianshui
30728,St. Louis
30729,Calgary
30730,Winnipeg
30731,London
30732,Nairobi
30733,Kirov
30734,Mombasa
30735,Nairobi
30736,Mombasa
30737,Charlotte
30738,Melbourne
30739,Wichita
30740,Queens
30741,Long Beach
30742,Santa Ana
30743,Aleppo
30744,Riyadh
30745,Edmonton
30746,Charlotte
30747,Charlotte
30748,Winnipeg
30749,Ambon
30750,Denver
30751,Winnipeg
30752,Boston
30753,Nagpur
30754,Karagandy
30755,Wichita
30756,Melbourne
30757,Gaza
30758,Charlotte
30759,Charlotte
30760,Columbus
30761,Comilla
30762,Bristol
30763,Queens
30764,Nagpur
30765,Los Angeles
30766,Hamah
30767,Ado-Ekiti
30768,Nagpur
30769,Asyut
30770,Canberra
30771,Khmel'nyts'kyy
30772,Maiduguri
30773,Paris
30774,Mexico City
30775,Lagos
30776,Srinagar
30777,Aleppo
30778,Asyut
30779,Lucknow
30780,Leicester
30781,Wichita
30782,Kansas City
30783,Kumamoto
30784,Omaha
30785,Auckland
30786,Vancouver
30787,Istanbul
30788,Kayseri
30789,Singapore
30790,The Bronx
30791,Kryvyi Rih
30792,Kampala
30793,St. Louis
30794,Reynosa
30795,"Washington, D.C."
30796,Wichita
30797,Wellington
30798,Mandalay
30799,Delhi
30800,Preston
30801,"Washington, D.C."
30802,Tianshui
30803,Surrey
30804,Halifax
30805,Halifax
30806,Aleppo
30807,Hyderabad
30808,Charlotte
30809,Riverside
30810,Tokyo
30811,Abu Ghurayb
30812,Pachuca de Soto
30813,Ramgundam
30814,Oklahoma City
30815,Jakarta
30816,Calgary
30817,Wichita
30818,"Washington, D.C."
30819,Kuala Lumpur
30820,Tokyo
30821,"Washington, D.C."
30822,Warangal
30823,Halifax
30824,Los Angeles
30825,Irbid
30826,Dublin
30827,Dublin
30828,Abuja
30829,Trichur
30830,Guwahati
30831,Ahvaz
30832,Latur
30833,Yokohama
30834,Colorado Springs
30835,Bakersfield
30836,New York City
30837,Seattle
30838,Portland
30839,Winnipeg
30840,Nairobi
30841,Nairobi
30842,Beira
30843,Mombasa
30844,Nairobi
30845,Perth
30846,Vancouver
30847,Nagpur
30848,New York City
30849,Aleppo
30850,Tuxtla
30851,Istanbul
30852,Hamah
30853,Birmingham
30854,New Orleans
30855,Aleppo
30856,Kuching
30857,East Jerusalem
30858,Sarajevo
30859,Charlotte
30860,Wichita
30861,Winnipeg
30862,Brampton
30863,Bakersfield
30864,Tampa
30865,Oklahoma City
30866,Damascus
30867,Aleppo
30868,Wichita
30869,Abu Ghurayb
30870,New South Memphis
30871,Brampton
30872,Toronto
30873,Honolulu
30874,Cleveland
30875,Ludhiana
30876,Thiruvananthapuram
30877,Hamilton
30878,Milwaukee
30879,Los Angeles
30880,Bloemfontein
30881,Denver
30882,Tianshui
30883,Tianshui
30884,Srinagar
30885,Aleppo
30886,Tianshui
30887,Paris
30888,Kota Bharu
30889,Kryvyi Rih
30890,Villavicencio
30891,Wichita
30892,Plovdiv
30893,Charlotte
30894,London
30895,Aguascalientes
30896,Aleppo
30897,Rome
30898,Brampton
30899,Kansas City
30900,Miami
30901,Lexington-Fayette
30902,Philadelphia
30903,Mexico City
30904,Gaza
30905,Philadelphia
30906,Hamilton
30907,Krasnoyarsk
30908,Auckland
30909,Aleppo
30910,Hamah
30911,Mandalay
30912,South Boston
30913,San Juan
30914,Tianshui
30915,Stuttgart
30916,Columbus
30917,Cleveland
30918,San Juan
30919,Lyon
30920,Wichita
30921,Minneapolis
30922,Kaduna
30923,Charlotte
30924,"Washington, D.C."
30925,Charlotte
30926,Srinagar
30927,Abu Ghurayb
30928,Atlanta
30929,Philadelphia
30930,Detroit
30931,Columbus
30932,Aleppo
30933,Columbus
30934,Hyderabad
30935,Krasnoyarsk
30936,Birmingham
30937,Minneapolis
30938,Hyderabad
30939,Milwaukee
30940,Preston
30941,Aleppo
30942,"Washington, D.C."
30943,Wichita
30944,Preston
30945,Kryvyi Rih
30946,Chicago
30947,Detroit
30948,Guwahati
30949,Birmingham
30950,Auckland
30951,Shyamnagar
30952,Lexington-Fayette
30953,Aleppo
30954,Aleppo
30955,Queens
30956,Dublin
30957,Lapu-Lapu City
30958,Brampton
30959,Aguascalientes
30960,Tianshui
30961,Porto Alegre
30962,Saint Petersburg
30963,Kayseri
30964,Chicago
30965,Wichita
30966,Hyderabad
30967,Brussels
30968,Los Angeles
30969,Los Angeles
30970,Wichita
30971,Columbus
30972,New York City
30973,Colombo
30974,Charlotte
30975,Nizamabad
30976,Omaha
30977,Edmonton
30978,Hamilton
30979,Abuja
30980,Bamenda
30981,Hyderabad
30982,Nagpur
30983,Tver
30984,San Diego
30985,Brussels
30986,Boston
30987,Los Angeles
30988,Wichita
30989,Scarborough
30990,San Diego
30991,Chicago
30992,Aleppo
30993,Hamah
30994,Adelaide
30995,Hamah
30996,Sacramento
30997,Mosul
30998,Aleppo
30999,Oyo
31000,Latur
31001,Minneapolis
31002,Hamah
31003,Kinshasa
31004,Harare
31005,Perth
31006,Raleigh
31007,El Paso
31008,Brisbane
31009,Charlotte
31010,Ujjain
31011,Wichita
31012,Birmingham
31013,Oklahoma City
31014,Ambon
31015,Charlotte
31016,Corpus Christi
31017,Austin
31018,Memphis
31019,Tver
31020,Los Angeles
31021,"Washington, D.C."
31022,Seattle
31023,Cartagena
31024,Krasnoyarsk
31025,Brisbane
31026,Aleppo
31027,Halifax
31028,Houston
31029,Leeds
31030,Oslo
31031,Atlanta
31032,Manukau City
31033,Lexington-Fayette
31034,Arusha
31035,The Bronx
31036,Nairobi
31037,Shimoga
31038,Asyut
31039,Bengaluru
31040,Detroit
31041,Moscow
31042,Hamah
31043,Halifax
31044,Wichita
31045,Comilla
31046,Lagos
31047,"Washington, D.C."
31048,Wichita
31049,Detroit
31050,Los Angeles
31051,Aleppo
31052,Tampa
31053,San Francisco
31054,Pune
31055,Marrakesh
31056,Battagram
31057,Charlotte
31058,Ottawa
31059,Peshawar
31060,Biskra
31061,Charlotte
31062,Durban
31063,The Bronx
31064,Warri
31065,Los Angeles
31066,Los Angeles
31067,Bangkok
31068,Omaha
31069,Riverside
31070,Lahore
31071,Chennai
31072,Aleppo
31073,Dublin
31074,Los Angeles
31075,Los Angeles
31076,Brampton
31077,Incheon
31078,Seattle
31079,"Washington, D.C."
31080,Miami
31081,Brussels
31082,Sacramento
31083,Los Angeles
31084,Los Angeles
31085,Stockholm
31086,Mwanza
31087,Kuching
31088,"Washington, D.C."
31089,Ujjain
31090,Chennai
31091,Bloemfontein
31092,Jhang Sadr
31093,Los Angeles
31094,Miami
31095,Calgary
31096,Copenhagen
31097,Seattle
31098,Leicester
31099,Ciudad Apodaca
31100,Abu Ghurayb
31101,Nairobi
31102,Aleppo
31103,Ottawa
31104,Kaduna
31105,Calabar
31106,Kisangani
31107,San Juan
31108,Los Angeles
31109,Aguascalientes
31110,Aleppo
31111,Columbus
31112,Samarinda
31113,Colorado Springs
31114,Villavicencio
31115,Dublin
31116,Brussels
31117,Liverpool
31118,Los Angeles
31119,Los Angeles
31120,"Washington, D.C."
31121,Solapur
31122,Columbus
31123,Beijing
31124,Raleigh
31125,Aleppo
31126,Mwanza
31127,Boston
31128,Winnipeg
31129,South Boston
31130,Berlin
31131,Kryvyi Rih
31132,Boston
31133,Bakersfield
31134,Tianshui
31135,Palermo
31136,Los Angeles
31137,Omaha
31138,Krasnoyarsk
31139,Ambattur
31140,Queens
31141,Munich
31142,Ambon
31143,Kuching
31144,Wichita
31145,Baltimore
31146,The Bronx
31147,Tianshui
31148,Wichita
31149,Nellore
31150,Austin
31151,Chennai
31152,Nairobi
31153,Miami
31154,New York City
31155,The Bronx
31156,Perth
31157,Rome
31158,New South Memphis
31159,Leicester
31160,Mosul
31161,Tampa
31162,Pittsburgh
31163,Wichita
31164,South Boston
31165,Toronto
31166,Brisbane
31167,Abu Ghurayb
31168,The Bronx
31169,Charlotte
31170,Kryvyi Rih
31171,Toronto
31172,Houston
31173,Dublin
31174,"Washington, D.C."
31175,Omaha
31176,Krasnoyarsk
31177,Oakland
31178,Nairobi
31179,Kuching
31180,Brisbane
31181,Kryvyi Rih
31182,Gaza
31183,Wichita
31184,Boston
31185,Aleppo
31186,Boston
31187,Ujjain
31188,Jakarta
31189,Aleppo
31190,Charlotte
31191,Ipoh
31192,Halifax
31193,Christchurch
31194,Wichita
31195,Leeds
31196,San Francisco
31197,Wichita
31198,"Washington, D.C."
31199,Toronto
31200,Austin
31201,Mexico City
31202,Queens
31203,Kuching
31204,Seattle
31205,Minneapolis
31206,Oklahoma City
31207,Kuching
31208,Brussels
31209,Raleigh
31210,Nairobi
31211,Kampala
31212,Kampala
31213,Aleppo
31214,Abu Ghurayb
31215,Raleigh
31216,Yerevan
31217,Hamah
31218,Hyderabad
31219,Mississauga
31220,Columbus
31221,Calgary
31222,Nagpur
31223,Baltimore
31224,Nairobi
31225,Seattle
31226,New York City
31227,Aleppo
31228,Fort Worth
31229,Arlington
31230,Paris
31231,Nairobi
31232,Abuja
31233,Winnipeg
31234,New York City
31235,Adelaide
31236,Kuching
31237,Hyderabad
31238,Hamhung
31239,"Washington, D.C."
31240,Villavicencio
31241,Mosul
31242,Miami
31243,New Delhi
31244,Brussels
31245,Ambon
31246,Hamah
31247,Lilongwe
31248,Kuching
31249,Winnipeg
31250,Chennai
31251,Chennai
31252,Kaduna
31253,Hamah
31254,Bamenda
31255,Lagos
31256,Chicago
31257,New York City
31258,Quetta
31259,Changzhi
31260,Seattle
31261,Kuala Lumpur
31262,Hyderabad
31263,Makassar
31264,Hamhung
31265,Chennai
31266,Aleppo
31267,Edmonton
31268,Kota Kinabalu
31269,Aleppo
31270,Dehra Dun
31271,Leicester
31272,Agra
31273,El Paso
31274,Mexico City
31275,Colorado Springs
31276,Kuching
31277,Chicago
31278,Kuching
31279,Pittsburgh
31280,Tijuana
31281,City of London
31282,Indianapolis
31283,The Bronx
31284,Austin
31285,Indianapolis
31286,Maiduguri
31287,St. Louis
31288,Stuttgart
31289,Abu Dhabi
31290,Fresno
31291,Surrey
31292,Karachi
31293,Kingston
31294,Toronto
31295,Kuching
31296,Shyamnagar
31297,Halifax
31298,Calgary
31299,Hamilton
31300,"Washington, D.C."
31301,Kota Bharu
31302,Kuching
31303,Sevastopol
31304,Minneapolis
31305,Athens
31306,Lodz
31307,Hyderabad
31308,Kota Bharu
31309,Boston
31310,Boston
31311,Indianapolis
31312,Miami
31313,Oyo
31314,Chicago
31315,Seattle
31316,Columbus
31317,Kayseri
31318,Ambon
31319,Charlotte
31320,Cleveland
31321,Wichita
31322,Hamah
31323,Berlin
31324,Chicago
31325,South Boston
31326,Wichita
31327,Ottawa
31328,Kuching
31329,Seoul
31330,Kollam
31331,Halifax
31332,Jerusalem
31333,Toronto
31334,Ludhiana
31335,Kayseri
31336,Raleigh
31337,Kansas City
31338,Halifax
31339,Oklahoma City
31340,Raleigh
31341,Ambon
31342,Aleppo
31343,Surrey
31344,Makassar
31345,"Washington, D.C."
31346,Srinagar
31347,Maiduguri
31348,Halifax
31349,Tianshui
31350,Nagpur
31351,Mexico City
31352,Ciudad Bolivar
31353,Oslo
31354,Los Angeles
31355,Seattle
31356,Aleppo
31357,Wichita
31358,Berlin
31359,Los Angeles
31360,Fresno
31361,Aleppo
31362,Seattle
31363,Yazd
31364,Sydney
31365,Tianshui
31366,Atlanta
31367,Toronto
31368,Barcelona
31369,Bengaluru
31370,Portland
31371,Guangzhou
31372,Columbus
31373,Shimoga
31374,Omaha
31375,Los Angeles
31376,Austin
31377,Sacramento
31378,Reading
31379,San Jose
31380,Nashville
31381,Villavicencio
31382,West Raleigh
31383,Havana
31384,Zagreb
31385,Aleppo
31386,Nashville
31387,Wichita
31388,Doha
31389,Kansas City
31390,New Orleans
31391,Gaza
31392,Wichita
31393,Preston
31394,Preston
31395,Kayseri
31396,Srinagar
31397,"Washington, D.C."
31398,Winnipeg
